"",".variable","rhat","eff_samples","truncate","quantile"
"1","b_Intercept",0.825448626771244,3301.79450708498,FALSE,NA
"2","b_erapresent",0.891200111097763,3564.80044439105,FALSE,NA
"3","b_x2z",0.557692847699508,2230.77139079803,FALSE,NA
"4","b_x3z",0.677501312258794,2710.00524903517,FALSE,NA
"5","b_erapresent:x2z",0.556079678162904,2224.31871265162,FALSE,NA
"6","b_erapresent:x3z",0.727080567005734,2908.32226802294,FALSE,NA
"7","sigma",1.10485013991713,4419.40055966853,FALSE,NA
"8","lp__",0.422205628940657,1688.82251576263,FALSE,NA
"9","b_Intercept",0.964275587520923,3857.10235008369,TRUE,0
"10","b_erapresent",0.929014203369809,3716.05681347924,TRUE,0
"11","b_x2z",0.721869736431807,2887.47894572723,TRUE,0
"12","b_x3z",0.886945957947366,3547.78383178946,TRUE,0
"13","b_erapresent:x2z",0.72372650700934,2894.90602803736,TRUE,0
"14","b_erapresent:x3z",0.900882299698837,3603.52919879535,TRUE,0
"15","sigma",0.952134394711879,3808.53757884752,TRUE,0
"16","lp__",0.418738702248012,1674.95480899205,TRUE,0
"17","b_Intercept",1.05266855983437,4210.67423933747,TRUE,0.1
"18","b_erapresent",1.1175819744951,4470.32789798038,TRUE,0.1
"19","b_x2z",0.766259687765905,3065.03875106362,TRUE,0.1
"20","b_x3z",0.786206333498074,3144.82533399229,TRUE,0.1
"21","b_erapresent:x2z",0.770326407855032,3081.30563142013,TRUE,0.1
"22","b_erapresent:x3z",0.867067310672609,3468.26924269044,TRUE,0.1
"23","sigma",1.05596391475791,4223.85565903164,TRUE,0.1
"24","lp__",0.444529883089061,1778.11953235624,TRUE,0.1
"25","b_Intercept",1.06406645382506,4256.26581530024,TRUE,0.15
"26","b_erapresent",1.03266768531588,4130.67074126352,TRUE,0.15
"27","b_x2z",0.818411671280035,3273.64668512014,TRUE,0.15
"28","b_x3z",0.97458689627607,3898.34758510428,TRUE,0.15
"29","b_erapresent:x2z",0.787190186981912,3148.76074792765,TRUE,0.15
"30","b_erapresent:x3z",0.904081097010017,3616.32438804007,TRUE,0.15
"31","sigma",1.21361318826081,4854.45275304324,TRUE,0.15
"32","lp__",0.408993364753009,1635.97345901204,TRUE,0.15
"33","b_Intercept",1.17908339141307,4716.33356565226,TRUE,0.2
"34","b_erapresent",0.994953247904097,3979.81299161639,TRUE,0.2
"35","b_x2z",0.725141923362113,2900.56769344845,TRUE,0.2
"36","b_x3z",0.794435268101985,3177.74107240794,TRUE,0.2
"37","b_erapresent:x2z",0.728770306974672,2915.08122789869,TRUE,0.2
"38","b_erapresent:x3z",0.806114524515939,3224.45809806376,TRUE,0.2
"39","sigma",1.08388581084016,4335.54324336065,TRUE,0.2
"40","lp__",0.505964146743887,2023.85658697555,TRUE,0.2
"41","b_Intercept",0.990680807217341,3962.72322886937,TRUE,0.25
"42","b_erapresent",1.09103721307057,4364.14885228229,TRUE,0.25
"43","b_x2z",0.680955081943351,2723.8203277734,TRUE,0.25
"44","b_x3z",0.814975304278995,3259.90121711598,TRUE,0.25
"45","b_erapresent:x2z",0.651576478219513,2606.30591287805,TRUE,0.25
"46","b_erapresent:x3z",0.841556212022242,3366.22484808897,TRUE,0.25
"47","sigma",1.014855992244,4059.423968976,TRUE,0.25
"48","lp__",0.4599589839588,1839.8359358352,TRUE,0.25
"49","b_Intercept",1.10008284073819,4400.33136295275,TRUE,0.3
"50","b_erapresent",1.09060870930649,4362.43483722595,TRUE,0.3
"51","b_x2z",0.625620210144729,2502.48084057892,TRUE,0.3
"52","b_x3z",0.808654813990304,3234.61925596122,TRUE,0.3
"53","b_erapresent:x2z",0.658931178387158,2635.72471354863,TRUE,0.3
"54","b_erapresent:x3z",0.822445511766327,3289.78204706531,TRUE,0.3
"55","sigma",0.930216268677834,3720.86507471134,TRUE,0.3
"56","lp__",0.467944948495747,1871.77979398299,TRUE,0.3
"57","b_Intercept",1.08502231828524,4340.08927314096,TRUE,0.35
"58","b_erapresent",0.900613503450181,3602.45401380072,TRUE,0.35
"59","b_x2z",0.675588434991008,2702.35373996403,TRUE,0.35
"60","b_x3z",0.739484773532882,2957.93909413153,TRUE,0.35
"61","b_erapresent:x2z",0.680664112854452,2722.65645141781,TRUE,0.35
"62","b_erapresent:x3z",0.715304598791463,2861.21839516585,TRUE,0.35
"63","sigma",0.9652229315662,3860.8917262648,TRUE,0.35
"64","lp__",0.422803416663612,1691.21366665445,TRUE,0.35
"65","b_Intercept",1.22378300127057,4895.13200508228,TRUE,0.4
"66","b_erapresent",1.04480282627404,4179.21130509617,TRUE,0.4
"67","b_x2z",0.619700890920517,2478.80356368207,TRUE,0.4
"68","b_x3z",0.903298721997637,3613.19488799055,TRUE,0.4
"69","b_erapresent:x2z",0.616131908888672,2464.52763555469,TRUE,0.4
"70","b_erapresent:x3z",0.806753864297406,3227.01545718962,TRUE,0.4
"71","sigma",1.21584889780474,4863.39559121895,TRUE,0.4
"72","lp__",0.52050237760959,2082.00951043836,TRUE,0.4
"73","b_Intercept",1.39206073788476,5568.24295153903,TRUE,0.45
"74","b_erapresent",1.04649140899979,4185.96563599917,TRUE,0.45
"75","b_x2z",0.742385828801666,2969.54331520666,TRUE,0.45
"76","b_x3z",1.00280268404189,4011.21073616757,TRUE,0.45
"77","b_erapresent:x2z",0.708423654198205,2833.69461679282,TRUE,0.45
"78","b_erapresent:x3z",0.940414000089914,3761.65600035966,TRUE,0.45
"79","sigma",1.21873828739952,4874.95314959809,TRUE,0.45
"80","lp__",0.532319942813927,2129.27977125571,TRUE,0.45
"81","b_Intercept",1.00282585453734,4011.30341814936,TRUE,0.05
"82","b_erapresent",1.10066216430323,4402.64865721291,TRUE,0.05
"83","b_x2z",0.711203438070397,2844.81375228159,TRUE,0.05
"84","b_x3z",0.866072985618681,3464.29194247472,TRUE,0.05
"85","b_erapresent:x2z",0.719882477230182,2879.52990892073,TRUE,0.05
"86","b_erapresent:x3z",0.793312810531871,3173.25124212749,TRUE,0.05
"87","sigma",1.17306187123151,4692.24748492604,TRUE,0.05
"88","lp__",0.456735197761658,1826.94079104663,TRUE,0.05
"89","b_Intercept",1.37773784049058,5510.95136196234,TRUE,0.5
"90","b_erapresent",1.13942704949525,4557.70819798099,TRUE,0.5
"91","b_x2z",0.728438232026513,2913.75292810605,TRUE,0.5
"92","b_x3z",0.938495868358932,3753.98347343573,TRUE,0.5
"93","b_erapresent:x2z",0.686726077399037,2746.90430959615,TRUE,0.5
"94","b_erapresent:x3z",0.822707069971849,3290.8282798874,TRUE,0.5
"95","sigma",1.13856305705573,4554.25222822293,TRUE,0.5
"96","lp__",0.489306921030946,1957.22768412378,TRUE,0.5
